Req_Line_ID,Order_Line_ID,Goods_ID,Invoice_ID,Activity,DateTime,Resource,Role,Requisition_Vendor,Order_Vendor,Invoice_Vendor,Pay_Vendor,Requisition_Type,Order_Type,Purchasing_Group,Purchasing_Organization,Material_Group,Material_Number,Plant,Good_ReferenceNumber,Requisition_Header,Order_Header,Invoice_Header,ClearDoc_Header,Good_Year,Invoice_Year,Order_Line_Amount,Invoice_Amount,Paid_Amount,Invoice_Document_Date,Invoice_Due_Date,Pay_Type,Pay_Delay,UserType,Invoice_Is_Overdue
0010219020_10,,,,Requisition Line Approved,4/4/18 11:52,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10219020,,,,,,0,0,0,,,,0,HUMAN,
0010220151_10,,,,Requisition Line Created,4/6/18 0:00,COQB67,Procurement,VND02315,,,,Direct,,,,,,,,10220151,,,,,,0,0,0,,,,0,HUMAN,
0010220161_10,,,,Requisition Line Created,4/6/18 0:00,COQB67,Procurement,VND02315,,,,Direct,,,,,,,,10220161,,,,,,0,0,0,,,,0,HUMAN,
0010220159_10,,,,Requisition Line Created,4/6/18 0:00,COQB67,Procurement,VND02315,,,,Direct,,,,,,,,10220159,,,,,,0,0,0,,,,0,HUMAN,
0010219020_10,4500224800_10,,,Order Line Created,4/6/18 9:39,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003071,,,10219020,4500224800,,,,,1700,0,0,,,,0,HUMAN,
0010219582_10,4500224800_30,,,Order Line Created,4/6/18 9:39,DST53,Procurement,,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003506,,,10219582,4500224800,,,,,450,0,0,,,,0,HUMAN,
0010219027_10,4500224800_20,,,Order Line Created,4/6/18 9:39,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003903,,,10219027,4500224800,,,,,3375,0,0,,,,0,HUMAN,
,4500224800_10,,,Order Released,4/6/18 9:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500224800,,,,,1700,0,0,,,,0,HUMAN,
,4500224800_30,,,Order Released,4/6/18 9:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,,,,4500224800,,,,,450,0,0,,,,0,HUMAN,
,4500224800_20,,,Order Released,4/6/18 9:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500224800,,,,,3375,0,0,,,,0,HUMAN,
,4500224800_10,,,Order Approved,4/6/18 14:53,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500224800,,,,,1700,0,0,,,,0,HUMAN,
,4500224800_30,,,Order Approved,4/6/18 14:53,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,,,,4500224800,,,,,450,0,0,,,,0,HUMAN,
,4500224800_20,,,Order Approved,4/6/18 14:53,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500224800,,,,,3375,0,0,,,,0,HUMAN,
,4500224800_10,,,Order Printed Out,4/9/18 9:18,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500224800,,,,,1700,0,0,,,,0,HUMAN,
,4500224800_30,,,Order Printed Out,4/9/18 9:18,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,,,,4500224800,,,,,450,0,0,,,,0,HUMAN,
,4500224800_20,,,Order Printed Out,4/9/18 9:18,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500224800,,,,,3375,0,0,,,,0,HUMAN,
0010220613_10,,,,Requisition Line Created,4/10/18 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10220613,,,,,,0,0,0,,,,0,HUMAN,
0010220613_10,,,,Requisition Line Approved,4/11/18 14:38,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10220613,,,,,,0,0,0,,,,0,HUMAN,
0010220161_10,,,,Requisition Line Approved,4/11/18 14:40,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10220161,,,,,,0,0,0,,,,0,HUMAN,
0010220159_10,,,,Requisition Line Approved,4/11/18 14:40,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10220159,,,,,,0,0,0,,,,0,HUMAN,
0010220151_10,,,,Requisition Line Approved,4/11/18 14:40,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10220151,,,,,,0,0,0,,,,0,HUMAN,
0010219839_10,,,,Requisition Line Approved,4/11/18 14:41,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10219839,,,,,,0,0,0,,,,0,HUMAN,
0010220151_10,4500225695_20,,,Order Line Created,4/12/18 14:12,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108002263,,,10220151,4500225695,,,,,1600,0,0,,,,0,HUMAN,
0010220161_10,4500225695_40,,,Order Line Created,4/12/18 14:12,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003071,,,10220161,4500225695,,,,,4250,0,0,,,,0,HUMAN,
0010219839_10,4500225695_10,,,Order Line Created,4/12/18 14:12,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,87995.01,,,10219839,4500225695,,,,,384,0,0,,,,0,HUMAN,
0010220613_10,4500225695_50,,,Order Line Created,4/12/18 14:12,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,10220613,4500225695,,,,,384,0,0,,,,0,HUMAN,
0010220159_10,4500225695_30,,,Order Line Created,4/12/18 14:12,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108002971,,,10220159,4500225695,,,,,3745,0,0,,,,0,HUMAN,
,4500225695_20,,,Order Released,4/12/18 14:18,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002263,,,,4500225695,,,,,1600,0,0,,,,0,HUMAN,
,4500225695_40,,,Order Released,4/12/18 14:18,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500225695,,,,,4250,0,0,,,,0,HUMAN,
,4500225695_10,,,Order Released,4/12/18 14:18,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_50,,,Order Released,4/12/18 14:18,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_30,,,Order Released,4/12/18 14:18,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500225695,,,,,3745,0,0,,,,0,HUMAN,
,4500225695_20,,,Order Approved,4/13/18 8:38,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002263,,,,4500225695,,,,,1600,0,0,,,,0,HUMAN,
,4500225695_40,,,Order Approved,4/13/18 8:38,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500225695,,,,,4250,0,0,,,,0,HUMAN,
,4500225695_10,,,Order Approved,4/13/18 8:38,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_50,,,Order Approved,4/13/18 8:38,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_30,,,Order Approved,4/13/18 8:38,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500225695,,,,,3745,0,0,,,,0,HUMAN,
,4500225695_20,,,Order Printed Out,4/13/18 14:35,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002263,,,,4500225695,,,,,1600,0,0,,,,0,HUMAN,
,4500225695_40,,,Order Printed Out,4/13/18 14:35,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500225695,,,,,4250,0,0,,,,0,HUMAN,
,4500225695_10,,,Order Printed Out,4/13/18 14:35,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_50,,,Order Printed Out,4/13/18 14:35,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_30,,,Order Printed Out,4/13/18 14:35,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500225695,,,,,3745,0,0,,,,0,HUMAN,
,4500220891_50,,,Order Changed: Delivery Date,4/13/18 14:58,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004079,,,,4500220891,,,,,2750,0,0,,,,0,HUMAN,
,4500225695_20,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002263,,,,4500225695,,,,,1600,0,0,,,,0,HUMAN,
,4500225695_40,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500225695,,,,,4250,0,0,,,,0,HUMAN,
,4500225695_10,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_50,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500225695,,,,,384,0,0,,,,0,HUMAN,
,4500225695_30,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500225695,,,,,3745,0,0,,,,0,HUMAN,
,4500224800_10,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500224800,,,,,1700,0,0,,,,0,HUMAN,
,4500224800_30,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,,,,4500224800,,,,,450,0,0,,,,0,HUMAN,
,4500224800_20,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500224800,,,,,3375,0,0,,,,0,HUMAN,
,4500223733_10,,,Order Changed: Payment Terms,4/13/18 15:24,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004173,,,,4500223733,,,,,4400,0,0,,,,0,HUMAN,
,4500223197_30,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003022,,,,4500223197,,,,,1605,0,0,,,,0,HUMAN,
,4500223197_40,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500223197,,,,,3150,0,0,,,,0,HUMAN,
,4500223197_10,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500223197,,,,,729,0,0,,,,0,HUMAN,
,4500221270_10,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003084,,,,4500221270,,,,,1800,0,0,,,,0,HUMAN,
,4500220891_50,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004079,,,,4500220891,,,,,2750,0,0,,,,0,HUMAN,
,4500220891_40,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004235,,,,4500220891,,,,,450,0,0,,,,0,HUMAN,
,4500220891_30,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003781,,,,4500220891,,,,,450,0,0,,,,0,HUMAN,
,4500220891_20,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003992,,,,4500220891,,,,,450,0,0,,,,0,HUMAN,
,4500220891_10,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004268,,,,4500220891,,,,,450,0,0,,,,0,HUMAN,
,4500220730_10,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002873,,,,4500220730,,,,,3600,0,0,,,,0,HUMAN,
,4500218009_10,,,Order Changed: Payment Terms,4/13/18 15:25,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500218009,,,,,2550,0,0,,,,0,HUMAN,
,4500224800_30,,,Order Changed: Item Price,4/13/18 15:26,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,,,,4500224800,,,,,450,0,0,,,,0,HUMAN,
,4500224800_20,,,Order Changed: Item Price,4/13/18 15:26,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003903,,,,4500224800,,,,,3375,0,0,,,,0,HUMAN,
0010221841_10,,,,Requisition Line Created,4/17/18 0:00,COQB67,Procurement,VND02315,,,,Direct,,,,,,,,10221841,,,,,,0,0,0,,,,0,HUMAN,
,,5000784458_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786478_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786408_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786409_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786448_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786443_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786407_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786450_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786477_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
,,5000786476_1_2018,2018006652_2018_IT10,Invoice Registered,4/18/18 13:22,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,435/2018,,,2018006652,,2018,2018,0,18422,0,3/30/18,5/31/18,Early,-1,HUMAN,
0010221841_10,,,,Requisition Line Approved,4/18/18 15:23,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10221841,,,,,,0,0,0,,,,0,HUMAN,
0010221841_10,4500226670_10,,,Order Line Created,4/18/18 16:43,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108002873,,,10221841,4500226670,,,,,2700,0,0,,,,0,HUMAN,
,4500226670_10,,,Order Released,4/18/18 16:46,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002873,,,,4500226670,,,,,2700,0,0,,,,0,HUMAN,
,4500220891_50,5000795439_1_2018,,Goods Line Registered,4/19/18 13:18,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004079,IT01,3078,,4500220891,,,2018,,2750,0,0,,,,0,HUMAN,
,4500220730_10,5000795442_1_2018,,Goods Line Registered,4/19/18 13:25,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002873,IT01,3098,,4500220730,,,2018,,3600,0,0,,,,0,HUMAN,
,4500226670_10,,,Order Approved,4/19/18 15:20,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002873,,,,4500226670,,,,,2700,0,0,,,,0,HUMAN,
,4500226670_10,,,Order Printed Out,4/20/18 15:01,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002873,,,,4500226670,,,,,2700,0,0,,,,0,HUMAN,
,4500223197_10,5000796949_1_2018,,Goods Line Registered,4/23/18 11:43,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,IT01,3134,,4500223197,,,2018,,729,0,0,,,,0,HUMAN,
,4500218009_10,5000797004_1_2018,,Goods Line Registered,4/23/18 12:59,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,IT01,3111,,4500218009,,,2018,,2550,0,0,,,,0,HUMAN,
,4500221270_10,5000797010_1_2018,,Goods Line Registered,4/23/18 13:06,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003084,IT01,3123,,4500221270,,,2018,,1800,0,0,,,,0,HUMAN,
0010223016_10,,,,Requisition Line Created,4/24/18 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10223016,,,,,,0,0,0,,,,0,HUMAN,
0010223363_10,,,,Requisition Line Created,4/26/18 0:00,USR02025,Procurement,VND02315,,,,Direct,,,,,,,,10223363,,,,,,0,0,0,,,,0,HUMAN,
0010223386_10,,,,Requisition Line Created,4/26/18 0:00,USR02025,Procurement,VND02315,,,,Direct,,,,,,,,10223386,,,,,,0,0,0,,,,0,HUMAN,
0010223380_10,,,,Requisition Line Created,4/26/18 0:00,USR02025,Procurement,VND02315,,,,Direct,,,,,,,,10223380,,,,,,0,0,0,,,,0,HUMAN,
0010223016_10,,,,Requisition Line Approved,4/26/18 12:24,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10223016,,,,,,0,0,0,,,,0,HUMAN,
0010223363_10,,,,Requisition Line Approved,4/26/18 12:25,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10223363,,,,,,0,0,0,,,,0,HUMAN,
0010223380_10,,,,Requisition Line Approved,4/26/18 12:25,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10223380,,,,,,0,0,0,,,,0,HUMAN,
0010223386_10,,,,Requisition Line Approved,4/26/18 12:51,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10223386,,,,,,0,0,0,,,,0,HUMAN,
0010223016_10,4500228332_10,,,Order Line Created,4/27/18 9:54,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,10223016,4500228332,,,,,512,0,0,,,,0,HUMAN,
0010223363_10,4500228333_10,,,Order Line Created,4/27/18 9:54,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108001571,,,10223363,4500228333,,,,,1100,0,0,,,,0,HUMAN,
0010223386_10,4500228334_20,,,Order Line Created,4/27/18 9:54,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003022,,,10223386,4500228334,,,,,1070,0,0,,,,0,HUMAN,
0010223380_10,4500228334_10,,,Order Line Created,4/27/18 9:54,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108002971,,,10223380,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,4500228332_10,,,Order Released,4/27/18 10:38,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,,4500228332,,,,,512,0,0,,,,0,HUMAN,
,4500228333_10,,,Order Released,4/27/18 10:38,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001571,,,,4500228333,,,,,1100,0,0,,,,0,HUMAN,
,4500228334_20,,,Order Released,4/27/18 10:38,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003022,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,4500228334_10,,,Order Released,4/27/18 10:38,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,,,2018002378_2018_IT10,Invoice Cleared,4/27/18 12:19,,Procurement,,,VND05666,VND05666,,,,,,,,,,,2018002378,6018031773,,2018,0,3623.4,3623.4,,4/30/18,Early,-3,,no
,,,2018002420_2018_IT10,Invoice Cleared,4/27/18 14:20,,Procurement,,,VND05666,VND05666,,,,,,,,,,,2018002420,6018031773,,2018,0,11925.5,11925.5,,4/30/18,Early,-3,,no
,4500228332_10,,,Order Approved,4/27/18 14:42,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,,4500228332,,,,,512,0,0,,,,0,HUMAN,
,4500228333_10,,,Order Approved,4/27/18 14:43,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001571,,,,4500228333,,,,,1100,0,0,,,,0,HUMAN,
,4500228334_20,,,Order Approved,4/27/18 14:43,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003022,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,4500228334_10,,,Order Approved,4/27/18 14:43,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,4500228332_10,,,Order Printed Out,4/27/18 17:47,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,,4500228332,,,,,512,0,0,,,,0,HUMAN,
,4500228333_10,,,Order Printed Out,4/27/18 17:47,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001571,,,,4500228333,,,,,1100,0,0,,,,0,HUMAN,
,4500228334_20,,,Order Printed Out,4/27/18 17:47,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003022,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
,4500228334_10,,,Order Printed Out,4/27/18 17:47,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500228334,,,,,1070,0,0,,,,0,HUMAN,
0010223723_10,,,,Requisition Line Created,4/30/18 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10223723,,,,,,0,0,0,,,,0,HUMAN,
0010223863_10,,,,Requisition Line Created,5/2/18 0:00,DST57,Procurement,VND01350,,,,Direct,,,,,,,,10223863,,,,,,0,0,0,,,,0,HUMAN,
0010223723_10,,,,Requisition Line Approved,5/2/18 11:59,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10223723,,,,,,0,0,0,,,,0,HUMAN,
0010223723_10,4500228801_10,,,Order Line Created,5/2/18 17:23,DST25,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,10223723,4500228801,,,,,975,0,0,,,,0,HUMAN,
,4500228801_10,,,Order Released,5/3/18 10:54,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500228801,,,,,975,0,0,,,,0,HUMAN,
,4500228801_10,,,Order Approved,5/3/18 12:27,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500228801,,,,,975,0,0,,,,0,HUMAN,
,4500228801_10,,,Order Printed Out,5/3/18 12:49,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500228801,,,,,975,0,0,,,,0,HUMAN,
0010224321_10,,,,Requisition Line Created,5/4/18 0:00,DST73,Secretary,VND02315,,,,Direct,,,,,,,,10224321,,,,,,0,0,0,,,,0,HUMAN,
0010223863_10,,,,Requisition Line Approved,5/11/18 13:07,USR01465,Req Approver,VND01350,,,,Direct,,,,,,,,10223863,,,,,,0,0,0,,,,0,HUMAN,
0010223863_10,4500230354_10,,,Order Line Created,5/11/18 13:26,DST53,Procurement,VND01350,VND06130,,,Direct,Standard Order,ID4,IT10,D007-ECC,70330.01,,,10223863,4500230354,,,,,25500,0,0,,,,0,HUMAN,
,4500230354_10,,,Order Released,5/11/18 13:27,DST53,Procurement,,VND06130,,,,Standard Order,ID4,IT10,D007-ECC,70330.01,,,,4500230354,,,,,25500,0,0,,,,0,HUMAN,
,4500230354_10,,,Order Approved,5/12/18 11:06,DST112,Procurement,,VND06130,,,,Standard Order,ID4,IT10,D007-ECC,70330.01,,,,4500230354,,,,,25500,0,0,,,,0,HUMAN,
,4500175555_10,,,Order Changed: Delivery Date,5/13/18 23:24,DST52,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000035,,,,4500175555,,,,,795525.4479,0,0,,,,0,HUMAN,
,4500230354_10,,,Order Printed Out,5/14/18 10:04,DST112,Procurement,,VND06130,,,,Standard Order,ID4,IT10,D007-ECC,70330.01,,,,4500230354,,,,,25500,0,0,,,,0,HUMAN,
,4500224800_30,5000808862_1_2018,,Goods Line Registered,5/14/18 13:08,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003506,IT01,3587,,4500224800,,,2018,,450,0,0,,,,0,HUMAN,
,4500230354_10,,,Order Changed: Item Price,5/14/18 14:30,DST53,Procurement,,VND06130,,,,Standard Order,ID4,IT10,D007-ECC,70330.01,,,,4500230354,,,,,25500,0,0,,,,0,HUMAN,
,4500223733_10,,,Order Changed: Delivery Date,5/15/18 8:29,DST25,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108004173,,,,4500223733,,,,,4400,0,0,,,,0,HUMAN,
,4500225695_10,5000810508_1_2018,,Goods Line Registered,5/16/18 14:11,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,IT01,3640,,4500225695,,,2018,,384,0,0,,,,0,HUMAN,
0010224321_10,,,,Requisition Line Approved,5/16/18 22:27,DST75,Req Approver,VND02315,,,,Direct,,,,,,,,10224321,,,,,,0,0,0,,,,0,HUMAN,
,4500225695_50,5000811341_1_2018,,Goods Line Registered,5/17/18 13:52,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,IT01,3667,,4500225695,,,2018,,384,0,0,,,,0,HUMAN,
